"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","AVG_00TMST","AVG_01TMST","AVG_02TMST","AVG_03TMST","AVG_04TMST","AVG_05TMST","AVG_06TMST","AVG_07TMST","AVG_08TMST","AVG_09TMST","AVG_10TMST","AVG_11TMST","AVG_12TMST","AVG_13TMST","AVG_14TMST","AVG_15TMST","AVG_16TMST","AVG_17TMST","AVG_18TMST","AVG_19TMST","AVG_20TMST","AVG_21TMST","AVG_22TMST","AVG_23TMST","DATA_LOAD_DT"
"201603","서울특별시","종로구","혜화동","1.10107E+19","955486.8125","1954020","2.14","1.04","0.53","0.31","0.22","0.29","0.67","1.92","3.69","5.5","7.96","9.45","8.95","10.13","10.45","9.71","11.38","11.25","9.95","7.69","6.73","6.29","5.1","3.83","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","혜화동","1.10107E+19","955535.8125","1954019","2.35","1.15","0.58","0.34","0.24","0.32","0.74","2.11","4.06","6.03","8.74","10.38","9.82","11.12","11.47","10.66","12.5","12.35","10.92","8.45","7.39","6.91","5.6","4.2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957491.625","1952776","4.72","2.68","1.83","1.39","1.21","1.44","2.06","4.42","10.29","18.76","25.48","28.69","30.05","31.83","31.91","32.95","31.63","28.26","23.17","16.48","12.65","10.65","8.39","6.8","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957491.8125","1952828","5.03","2.95","2.08","1.58","1.37","1.61","2.3","4.81","11","20.03","27.15","30.48","31.79","33.59","33.64","34.6","33.23","29.76","24.47","17.49","13.44","11.29","8.88","7.17","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957540.375","1952725","4.41","2.51","1.71","1.3","1.13","1.34","1.92","4.14","9.63","17.55","23.83","26.85","28.12","29.79","29.87","30.84","29.61","26.44","21.69","15.43","11.84","9.97","7.85","6.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957588.625","1952570","3.43","1.95","1.33","1.01","0.88","1.05","1.49","3.22","7.48","13.65","18.54","20.88","21.88","23.16","23.23","23.99","23.02","20.57","16.86","12","9.2","7.75","6.1","4.95","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957588.875","1952622","3.28","1.85","1.27","0.96","0.81","0.93","1.32","2.81","6.71","12.37","17.08","19.38","20.53","21.83","21.87","22.59","21.64","19.25","15.6","10.85","8.22","7.01","5.64","4.68","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957589.125","1952673","4.05","2.3","1.58","1.19","1.04","1.24","1.77","3.8","8.84","16.12","21.89","24.66","25.82","27.35","27.43","28.32","27.19","24.29","19.91","14.16","10.87","9.15","7.21","5.85","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957638.1875","1952673","3.7","2.09","1.43","1.09","0.92","1.05","1.48","3.17","7.57","13.96","19.27","21.87","23.16","24.64","24.68","25.49","24.42","21.73","17.6","12.24","9.28","7.91","6.36","5.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957687.3125","1952673","6.43","3.55","2.39","1.75","1.51","1.81","2.79","6.59","16.21","29.06","38.56","42.94","43.33","46.88","47.29","48.49","47.09","43.25","36.99","25.93","19.22","16.05","12.49","9.67","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957736.625","1952724","4.79","2.72","1.86","1.41","1.23","1.46","2.09","4.49","10.45","19.07","25.9","29.17","30.56","32.36","32.45","33.5","32.16","28.74","23.56","16.76","12.86","10.83","8.53","6.92","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957736.875","1952775","4.6","2.6","1.78","1.35","1.14","1.3","1.85","3.95","9.42","17.36","23.96","27.2","28.81","30.64","30.69","31.7","30.37","27.02","21.89","15.22","11.54","9.83","7.91","6.57","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","청운효자동","1.10107E+19","953279.1875","1953980","0.57","0.26","0.14","0.1","0.11","0.18","0.47","1.57","2.84","4.46","5.39","5.74","5.33","5.71","5.91","6.28","6.64","5.93","5.4","3.65","2.72","2.4","1.79","1.11","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","청운효자동","1.10107E+19","953328.3125","1953980","0.47","0.21","0.11","0.08","0.08","0.14","0.38","1.25","2.28","3.59","4.35","4.64","4.33","4.62","4.77","5.07","5.37","4.81","4.4","2.97","2.21","1.97","1.45","0.9","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","청운효자동","1.10107E+19","953377.3125","1953980","0.47","0.22","0.12","0.09","0.09","0.16","0.39","1.22","2.21","3.48","4.21","4.47","4.17","4.43","4.57","4.84","5.11","4.59","4.21","2.89","2.17","1.92","1.41","0.87","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","청운효자동","1.10107E+19","953377.625","1954031","0.24","0.11","0.05","0.04","0.04","0.07","0.19","0.65","1.18","1.85","2.24","2.39","2.23","2.38","2.45","2.61","2.77","2.48","2.27","1.53","1.14","1.01","0.75","0.47","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","청운효자동","1.10107E+19","953426.375","1953980","0.54","0.25","0.13","0.1","0.11","0.22","0.6","1.86","3.12","5.05","5.93","6.33","5.44","6.22","6.46","6.85","7.06","6.46","5.74","3.7","2.74","2.32","1.7","1.06","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","청운효자동","1.10107E+19","953426.625","1954031","0.28","0.12","0.06","0.05","0.05","0.09","0.22","0.75","1.36","2.14","2.59","2.77","2.58","2.75","2.84","3.02","3.2","2.86","2.62","1.77","1.32","1.17","0.87","0.54","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953274.625","1953158","3.95","2.04","1.18","0.66","0.5","0.63","1.82","6.27","11.67","21.4","27.15","31.21","28.21","31.54","32.24","33.02","36.04","34.19","35.66","26.09","19.48","16.75","12.9","7.46","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953323.625","1953158","3.41","1.91","1.07","0.59","0.43","0.59","1.53","4.62","9.9","18.98","24.8","28.98","25.25","28.51","28.91","29.28","29.88","29.75","32.4","23.06","16.57","14.55","10.69","6.45","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953419.125","1952695","5.03","2.47","1.41","0.75","0.57","0.85","2.15","6.63","17.69","39.71","55.51","66.49","56.1","64.4","65.28","65","62.79","59.73","61.43","38.97","26.32","21.93","15.73","9.37","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953419.375","1952747","3.91","1.95","1.13","0.65","0.5","0.71","1.5","4.67","12.52","28.69","40.45","48.09","37.99","45.7","47.72","48.08","46.26","44","43","26.87","18.2","14.87","11.2","7.03","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953613.375","1952335","3.67","1.84","0.96","0.5","0.43","0.63","2.01","6.19","14.16","29.86","42.28","51.57","39.56","51.09","53.88","54.11","53.66","51.27","52.75","33.5","21.38","17.69","12.16","6.74","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953613.625","1952386","4.97","2.5","1.45","0.84","0.64","0.91","1.93","5.95","15.8","36.12","50.89","60.56","47.88","57.55","60.16","60.58","58.29","55.44","54.13","33.88","22.96","18.76","14.09","8.88","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953613.875","1952437","10.91","5.58","3.07","1.67","1.25","1.83","4.78","16.18","39.38","84.31","116.97","139.56","109.39","133.74","139.56","140.28","137.97","132.56","133.07","85.47","57.87","47.77","34.27","20.4","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953662.8125","1952386","2.69","1.42","0.76","0.41","0.3","0.54","1.59","5.03","11.87","25.14","35.12","41.48","30.48","40.17","42.7","42.57","41.91","39.88","38.96","24.87","16.21","13.09","8.8","4.92","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953663.125","1952437","8.35","4.21","2.35","1.32","1.01","1.56","3.88","13.18","32.79","71.97","101.2","120.74","92.43","114.88","120.88","121.12","117.69","111.65","108.2","67.34","44.83","35.92","25.52","15.25","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954257.125","1953410","0.67","0.32","0.18","0.14","0.14","0.29","0.83","4.49","8.13","15.01","20.49","23.3","19.47","24.75","26.62","27.74","27.33","25.53","21.93","11.58","7.44","5.32","3.17","1.34","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954257.375","1953461","0.74","0.36","0.23","0.15","0.17","0.34","0.93","4.85","8.77","16.06","21.82","24.77","20.64","26.25","28.28","29.45","29.02","27.04","23.17","12.29","7.92","5.65","3.41","1.48","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954305.3125","1953255","1.2","0.62","0.34","0.23","0.2","0.32","0.91","3.33","6.41","12.27","17.41","20.68","18.9","22.58","23.93","24.65","25.74","23.56","20.81","12.63","8.75","6.64","4.6","2.48","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954305.625","1953307","0.67","0.32","0.18","0.14","0.14","0.29","0.83","4.51","8.18","15.08","20.58","23.42","19.57","24.88","26.76","27.88","27.47","25.66","22.04","11.64","7.47","5.34","3.18","1.35","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954305.875","1953358","1.45","0.71","0.4","0.25","0.23","0.44","1.27","6.35","11.17","21.78","29.75","34.73","29.64","37.23","39.8","41.55","42.07","38.84","34.9","19.63","12.83","9.67","6.32","2.97","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954306.1875","1953410","0.56","0.24","0.13","0.09","0.11","0.24","0.73","4.4","8.04","14.79","20.23","23.07","19.05","24.59","26.58","27.83","27.45","25.69","22.07","11.44","7.19","5.11","2.98","1.18","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954306.375","1953461","0.79","0.39","0.24","0.16","0.18","0.37","1.01","5.26","9.51","17.43","23.68","26.86","22.38","28.48","30.67","31.94","31.48","29.33","25.14","13.32","8.59","6.12","3.71","1.59","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954354.375","1953255","2.02","0.99","0.53","0.32","0.28","0.48","1.4","6.05","10.76","21.66","29.95","35.11","31.73","37.72","39.23","40.56","42.27","38.83","36.19","22.41","15.6","12.29","8.4","4.14","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954354.6875","1953307","3.85","1.88","0.98","0.62","0.58","0.94","2.77","11.87","21.22","42.19","59.91","71.55","65.85","77.73","81.66","84.73","86","79.84","74.36","44.75","30.38","23.6","15.76","7.89","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954355","1953358","2.45","1.16","0.64","0.4","0.36","0.68","2.02","9.92","17.84","34.58","47.61","55.19","48.16","59.13","62.44","64.89","66.15","61.21","55.27","32.11","21.61","16.49","10.79","5.05","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954355.3125","1953409","1.47","0.69","0.38","0.24","0.24","0.46","1.4","7.02","12.66","23.7","32.81","37.82","33.5","40.81","43.09","44.75","44.62","41.55","37.16","21.19","14.44","10.81","6.69","2.98","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954355.625","1953461","2.29","1.07","0.58","0.37","0.36","0.63","1.79","8.32","15.04","26.99","36.89","42.11","37.82","45.4","47.86","49.75","50.2","46.86","42.39","25.59","18.09","13.97","9.12","4.53","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954403.375","1953255","1.12","0.54","0.28","0.19","0.18","0.24","0.74","2.97","5.67","12.02","17.46","20.24","18.36","20.64","21.13","21.7","21.91","21.05","19.78","12.28","7.94","6.37","4.47","2.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954403.6875","1953306","0.26","0.12","0.07","0.05","0.04","0.08","0.25","1.36","2.75","5.27","7.13","7.75","6.06","7.77","8.2","8.46","8.91","8.34","6.88","3.85","2.45","1.81","1.25","0.58","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954404.625","1953460","1.4","0.69","0.37","0.26","0.26","0.42","1.22","5.71","10.36","20.35","28.76","33.39","29.57","35.11","36.97","38.33","37.7","35.72","32.45","18.57","11.99","9.13","5.89","2.86","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954648.375","1953202","3.74","2.36","1.55","0.99","0.91","1.06","2.13","6.43","10.62","23.33","34.6","39.56","36.59","40.44","42.54","43.91","43.52","41.32","40.4","26.66","17.46","14.81","11.44","7.15","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954648.6875","1953254","1.1","0.55","0.28","0.18","0.17","0.2","0.62","2.04","3.67","8.56","13.14","15.93","15.76","16.41","16.48","16.87","16.55","16.19","16.51","10.81","7.05","5.85","4.15","2.29","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954939.125","1952533","16.93","10.36","6.56","3.86","2.44","1.87","2.52","5.97","13.09","30.84","56.16","81.03","89.42","98.7","101.31","103.76","103.79","101.2","108.29","84.54","59.39","53.37","41.54","27","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954988.1875","1952533","5.93","3.43","2.08","1.23","0.85","0.95","1.99","5.37","14.23","35.77","64.69","91.24","92.71","104.47","110.17","112.34","109.19","103.01","97.14","63.12","35.53","26.3","17.29","10.04","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955037.3125","1952532","7.08","4.44","2.95","1.96","1.48","1.49","2.38","5.07","11.92","31.26","58.13","80.32","85.33","95.9","101.83","104.31","103.01","97.06","90.78","60.79","34.32","25.73","18","11.28","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955037.5","1952584","9.15","6.31","4.67","3.08","2.31","2.07","2.8","5.88","13.75","35.14","67.12","92.02","98.92","110.79","116.88","120.64","120.5","113.93","102.98","67.31","39.86","30.92","21.68","13.76","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955086.3125","1952532","4.98","3.04","1.94","1.15","0.79","0.8","1.5","3.59","8.77","24.37","49.51","70.13","75.54","84.92","91.47","94.18","92.87","86.79","78.49","50.84","26.19","19.03","13.2","7.84","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954941.625","1952995","2.3","1.55","1.09","0.82","0.68","0.7","1.03","2.04","4.33","9.71","14.72","18.4","18.73","20.72","20.97","21.02","20.48","19.53","18.81","13.79","9.8","7.62","5.39","3.7","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954990.375","1952944","2.08","1.37","0.98","0.73","0.62","0.6","0.86","1.68","3.65","8.31","12.49","15.63","15.79","17.61","17.8","17.83","17.51","16.79","16.5","12.04","8.53","6.74","4.82","3.32","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","954990.8125","1952995","3.82","2.59","1.85","1.26","1.11","1.17","1.81","4.6","8.13","17.9","26.53","30.84","28.74","32.89","34.74","35.61","35.37","33.38","32.34","22.4","15.1","12.55","9.7","6.6","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","953858.875","1952385","4.13","2.22","1.1","0.56","0.5","0.65","2.13","5.32","11.74","28.86","43","53.17","40.46","50.79","54.05","54.54","53.25","52.38","55.48","33.56","20.73","17.2","12.08","7.35","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955919.5","1952374","5.31","3.19","2.07","1.41","1.03","1.27","2.54","6.94","17.54","39.93","59.13","71.21","67.61","76.41","78.69","78.88","76.7","71.62","62.18","39.66","25.71","19.85","13.82","8.97","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955968.625","1952373","3.17","2.08","1.4","0.98","0.67","0.84","1.75","4.46","10.78","24.41","35.92","43.54","41.56","47.26","48.91","49.02","47.09","43.38","36.34","22.81","14.88","11.32","7.75","5.14","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","이화동","1.10106E+19","956222","1953913","7","3.62","2.04","1.09","0.75","0.82","1.75","5.25","10.32","18.33","25.78","30.52","31.65","36.25","37.56","38.78","41.27","42.25","43.81","38.2","27.89","25.67","22.44","13.26","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","이화동","1.10106E+19","956271.125","1953913","2.45","1.3","0.74","0.43","0.36","0.48","1.11","3.31","6.58","11.73","15.9","17.67","16.97","19.57","20.34","20.49","20.56","19.83","19.1","16.27","11.82","10.48","8.45","4.85","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","이화동","1.10106E+19","956271.3125","1953964","2","1.02","0.56","0.31","0.25","0.33","0.81","2.52","5.08","9.05","12.41","14.05","13.61","15.9","16.54","16.7","16.88","16.41","15.92","13.56","9.78","8.77","7.11","4.06","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","창신1동","1.10107E+19","956951.125","1952625","13.72","10.34","9.47","8.45","8","8.39","8.65","12.42","20.81","35.54","46.03","50.19","49.16","48","45.9","45.51","44.99","42.74","39.96","32.9","26.54","23.3","18.71","15.43","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","창신1동","1.10107E+19","956999.6875","1952522","9.94","8.14","7.87","7.21","6.86","7.05","6.6","7.97","13.24","23.87","31.76","34.93","34.23","32.86","30.71","30.14","29.4","27.34","24.92","19.61","15.35","13.39","10.81","9.54","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","창신1동","1.10107E+19","956999.875","1952573","7.15","5.88","5.24","4.8","4.44","4.49","4.23","5.09","8.59","15.67","20.76","22.53","21.23","20.81","20.17","20.05","19.52","18.2","16.49","12.78","9.89","8.42","6.82","6.28","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","숭인2동","1.10107E+19","957836.8125","1953134","2.42","1.28","0.83","0.52","0.46","0.6","1.09","2.73","6.62","12.11","16.58","19.28","18.95","19.95","19.52","19.8","19.79","19.02","18.33","13.01","9.57","7.96","5.95","4.07","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953176.8125","1953210","3.79","1.79","0.98","0.62","0.53","0.79","2.18","7.77","13.36","21.35","26.16","28.39","27.67","29.33","30.38","32.07","35.76","32.26","29.66","23.08","18.79","16.14","12.42","7.13","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953177","1953262","1.05","0.5","0.33","0.21","0.18","0.23","0.64","2.31","3.48","5.72","6.79","7.26","7.14","7.64","8.03","8.33","10.09","8.7","7.84","6.22","5.09","4.16","3.46","1.91","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953225.625","1953159","6.69","3.31","1.81","1.05","0.85","1.23","3.45","12.04","22.03","37.32","46.77","52.33","49.07","53.3","54.73","57.11","62.07","57.86","56.9","42.77","33.31","28.88","21.91","12.73","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953225.8125","1953210","2.37","1.09","0.65","0.43","0.37","0.51","1.35","4.83","7.84","13.42","16.42","17.52","16.84","18.06","18.69","19.34","22.38","20.2","18.58","14.47","11.82","9.99","8.03","4.4","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953226.125","1953261","1.93","1.05","0.57","0.29","0.2","0.25","0.72","2.37","5.32","10.47","13.79","16.44","14.24","16.28","16.42","16.7","17.13","17.21","19.28","13.59","9.66","8.54","6.28","3.75","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953275.125","1953261","3.37","1.75","1.01","0.56","0.43","0.54","1.56","5.36","9.97","18.29","23.2","26.67","24.11","26.95","27.55","28.23","30.81","29.23","30.47","22.31","16.64","14.32","11.01","6.37","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953324.3125","1953261","6.2","3.14","1.73","0.97","0.78","1.1","3.19","11.08","20.42","34.17","42.8","48.41","45.38","49.41","50.78","53.13","57.54","53.47","53.12","39.79","30.67","26.57","20.03","11.8","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","사직동","1.10105E+19","953223.5","1952799","1.86","0.92","0.51","0.23","0.18","0.29","0.98","2.93","7.57","16.27","22.42","27.06","25.15","26.93","26.12","25.45","24.72","23.53","25.93","16.91","11.44","9.78","6.55","3.62","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954158.375","1953308","0.98","0.48","0.26","0.17","0.16","0.29","0.85","4.27","7.52","14.66","20.04","23.39","19.96","25.08","26.8","27.98","28.33","26.15","23.51","13.22","8.64","6.51","4.25","2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","삼청동","1.10105E+19","954207.5","1953307","0.43","0.18","0.1","0.07","0.08","0.18","0.55","3.34","6.11","11.24","15.37","17.53","14.47","18.69","20.2","21.15","20.86","19.52","16.77","8.7","5.47","3.89","2.26","0.9","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952063.625","1955836","4.56","2.26","1.24","0.77","0.65","0.98","3","9.8","16.99","26.34","37.32","39.19","42.42","42.59","46.52","44.55","49.11","47.99","39.53","30.31","24","20.96","15.1","9.13","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952063.875","1955888","3.6","1.75","0.94","0.55","0.45","0.66","2.32","8.3","14.15","22.43","32.97","35","38.96","39","42.83","40.14","44.18","42.19","33.33","25.1","19.97","17.67","12.45","7.35","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952112.125","1955733","0.79","0.5","0.36","0.25","0.18","0.42","0.92","2.49","4.05","6.7","7.74","7.65","6.9","6.92","6.86","7","7.28","7.1","6.35","5.25","4.53","3.63","2.63","1.65","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952112.6875","1955836","0.61","0.32","0.2","0.14","0.12","0.19","0.47","1.09","2.06","2.8","3.39","3.4","3.13","3.12","3.47","3.87","4.33","4.9","4.79","3.72","2.71","2.17","1.74","1.11","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952113.3125","1955939","3.87","1.91","1.05","0.63","0.53","0.79","2.58","8.56","14.83","22.98","32.98","34.8","37.99","38.02","41.8","39.86","43.96","42.83","34.86","26.38","20.7","18.07","12.96","7.75","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952161.375","1955784","0.81","0.51","0.37","0.25","0.19","0.43","0.95","2.55","4.15","6.87","7.94","7.85","7.08","7.09","7.03","7.18","7.47","7.28","6.51","5.39","4.64","3.72","2.7","1.69","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952161.8125","1955836","2.39","1.16","0.62","0.36","0.3","0.44","1.54","5.52","9.4","14.91","21.91","23.26","25.89","25.92","28.46","26.67","29.36","28.04","22.15","16.68","13.27","11.74","8.27","4.88","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","부암동","1.10106E+19","952210.8125","1955836","2.84","1.49","0.87","0.55","0.43","0.76","2.2","7.14","12","19.29","26.51","27.65","29.37","29.4","31.65","30.16","32.83","31.47","25.5","19.63","15.91","13.76","9.76","5.84","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952876.875","1952236","3.38","1.6","0.9","0.62","0.58","1","2.62","7.86","13.44","20.61","25.83","27.93","25.71","27.05","27.96","29.62","31.09","29.11","25.72","19.93","15.95","13.55","10.41","6.49","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952877.1875","1952288","4.32","2.07","1.16","0.74","0.69","1.04","2.84","7.66","13.96","21.77","26.92","29.06","26.8","28.28","29.38","30.48","30.97","29.93","28.32","23.52","19.46","17","12.93","8.36","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952877.5","1952339","3.17","1.5","0.84","0.58","0.56","0.95","2.46","7.37","12.6","19.33","24.21","26.18","24.11","25.37","26.22","27.77","29.15","27.3","24.13","18.69","14.96","12.71","9.76","6.08","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952926.1875","1952287","7.21","3.55","2.18","1.49","1.28","1.87","4.89","13.52","23.14","34.51","43.84","47.99","45.26","47.74","49.19","51.92","55.09","51.62","47.49","38.09","30.3","26.01","20.55","13.2","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952926.5","1952339","3.39","1.6","0.9","0.62","0.6","1","2.64","7.89","13.5","20.69","25.93","28.05","25.82","27.16","28.07","29.74","31.22","29.24","25.83","20.01","16.02","13.61","10.45","6.52","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","교남동","1.10106E+19","952975.625","1952338","6.44","3.13","1.81","1.24","1.17","1.85","4.7","13.8","23.89","37.14","46.47","49.91","45.13","48.55","50.43","52.9","55.36","51.81","47.47","36.22","28.69","24.72","19.18","12.06","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954846.875","1953612","1.21","0.58","0.29","0.18","0.16","0.26","0.79","3.01","5.51","10.61","15.43","18.92","18.64","21.45","22.44","23.19","23.96","21.94","20.63","13.01","9.38","7.31","4.86","2.47","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954896","1953612","1.35","0.7","0.37","0.24","0.22","0.3","0.85","2.65","4.87","10.2","15.29","18.88","18.7","20.58","21.33","21.92","22.22","20.8","19.97","12.81","8.8","6.98","4.9","2.74","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","가회동","1.10106E+19","954896.3125","1953663","0.55","0.25","0.13","0.07","0.07","0.12","0.37","1.65","2.94","5.65","8.05","9.52","9.3","10.55","10.79","11.13","11.34","10.5","10.07","6.42","4.71","3.72","2.39","1.11","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","종로1.2.3.4가동","1.10106E+19","955086.875","1952635","9.73","6.74","4.95","3.28","2.46","2.25","3.1","6.52","15.06","38.04","72.16","98.6","105.96","118.43","124.8","128.73","128.28","121.18","109.27","71.74","42.75","33.01","23.08","14.67","2016-05-04 오후 6:20:55"
"201603","서울특별시","종로구","혜화동","1.10107E+19","955440.3125","1954482","3.31","1.57","0.78","0.46","0.33","0.47","1.16","3.42","6.26","9.06","12.78","15.65","14.86","16.75","16.88","15.42","18.44","18.48","15.72","11.91","10.21","9.63","7.85","6.14","2016-05-04 오후 6:20:55"
