"STD_YM","SI_DO_NM","SGNG_NM","ADONG_NM","BLOCK_CD","X_COORD","Y_COORD","MAN_FLOW_POP_CNT_10G","MAN_FLOW_POP_CNT_20G","MAN_FLOW_POP_CNT_30G","MAN_FLOW_POP_CNT_40G","MAN_FLOW_POP_CNT_50G","MAN_FLOW_POP_CNT_60GU","WMAN_FLOW_POP_CNT_10G","WMAN_FLOW_POP_CNT_20G","WMAN_FLOW_POP_CNT_30G","WMAN_FLOW_POP_CNT_40G","WMAN_FLOW_POP_CNT_50G","WMAN_FLOW_POP_CNT_60GU","DATA_LOAD_DT"
"201603","서울특별시","종로구","부암동","11010550100031000001","952457.8125","1956142","12.54","14.94","21.43","30.1","36.73","36.52","21.55","13.32","24.18","37.68","36.64","31.65","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","부암동","11010550200011000001","952846.8125","1955575","0.37","1.46","4.25","5.12","4.52","2.98","0.65","1.48","2.31","2.96","3.04","2.64","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","부암동","11010550200011000001","952847.125","1955626","0.37","1.45","4.17","5.03","4.44","2.91","0.64","1.43","2.26","2.91","2.99","2.58","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","부암동","11010550200011000001","952847.375","1955678","0.37","1.45","4.14","4.96","4.36","2.88","0.64","1.42","2.24","2.87","2.97","2.56","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","부암동","11010550200011000001","952993.125","1955420","0.29","1.22","3.49","4.22","3.72","2.44","0.57","1.2","1.92","2.45","2.53","2.2","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","부암동","11010550200011000001","952892.875","1955061","9.08","34.78","15.16","19.67","17.78","15.4","18.46","38.68","14.45","21.43","18.35","13.23","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","부암동","11010550200011000001","952895.3125","1955472","0.38","1.5","4.35","5.21","4.59","3.04","0.68","1.51","2.36","3.02","3.13","2.69","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","부암동","11010550200011000001","952944.625","1955523","0.29","1.22","3.49","4.22","3.72","2.44","0.57","1.2","1.92","2.45","2.53","2.2","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","부암동","11010550200011000001","952895.625","1955523","0.37","1.44","4.1","4.93","4.34","2.85","0.63","1.4","2.22","2.85","2.92","2.55","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954998.5","1954433","4.88","14.76","6.45","5.8","5.07","4.5","4.23","13.95","6.01","6.81","5.49","4.79","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","부암동","11010550200011000001","952895.875","1955575","0.35","1.38","4.02","4.83","4.24","2.77","0.63","1.38","2.17","2.81","2.9","2.5","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","부암동","11010550200011000001","952896.125","1955626","0.33","1.35","3.87","4.66","4.12","2.69","0.62","1.34","2.1","2.7","2.78","2.43","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","부암동","11010550200011000001","952944","1955420","0.37","1.45","4.16","5.02","4.41","2.9","0.64","1.43","2.26","2.9","2.98","2.58","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","부암동","11010550200011000001","952944.3125","1955472","0.31","1.31","3.8","4.55","4.02","2.66","0.6","1.32","2.06","2.64","2.72","2.35","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","부암동","11010550200011000001","952944.875","1955575","4.69","8.13","12.55","18.07","16.48","12.78","7.56","8.39","12.19","16.62","15","12.59","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","부암동","11010550200011000001","952945.125","1955626","0.29","1.15","3.31","3.99","3.51","2.31","0.53","1.15","1.81","2.3","2.38","2.05","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","부암동","11010550200011000001","952945.8125","1955729","0.28","1.14","3.3","3.97","3.48","2.31","0.53","1.14","1.79","2.29","2.36","2.05","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","부암동","11010550200011000001","953139.375","1955265","0.1","0.41","1.08","1.26","0.99","0.53","0.74","0.55","0.82","0.92","0.71","0.48","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","부암동","11010550200011000001","953237.375","1955265","6.31","24.23","10.56","13.7","12.39","10.7","12.86","26.95","10.07","14.93","12.79","9.2","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","부암동","11010550200011000001","953238.875","1955522","2.04","2.52","3.53","4.44","4.81","4.27","3.5","2.32","4.05","6.19","5.75","4.6","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","부암동","11010550200011000001","953384.5","1955264","0.25","1.48","3.66","4.19","3.71","2.47","0.34","1.61","2.24","2.33","1.98","1.31","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","부암동","11010550200011000001","953579.875","1955109","0.37","1.53","4.37","4.64","3.13","1.66","0.21","1.8","2.81","2.49","2.09","1.64","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560100021000001","951437.3125","1957741","0.35","0.42","0.69","0.85","0.76","0.77","0.35","0.51","1.02","1.23","1.22","0.92","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560100021000001","951486.3125","1957740","0.39","0.47","0.77","0.91","0.87","0.88","0.37","0.59","1.11","1.36","1.32","1.02","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560100021000001","951686.3125","1958407","0.57","0.68","1.12","1.34","1.21","1.25","0.58","0.83","1.57","1.95","1.93","1.53","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560100021000001","951534.375","1957586","0.25","0.53","0.73","0.9","1.04","0.72","0.34","0.59","0.72","1.03","1","0.75","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","951534.6875","1957637","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","951536.1875","1957894","0.35","0.42","0.7","0.85","0.76","0.77","0.35","0.51","1.02","1.23","1.22","0.93","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","평창동","11010560100021000001","951581.875","1957329","0.86","1.9","2.67","3.02","2.55","2.38","1.07","2.12","4.01","5.22","4.5","3.17","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","평창동","11010560100021000001","951587.125","1958202","0.18","0.42","0.81","1.27","2.01","1.38","0.23","0.24","0.58","1.14","1.49","0.8","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560100021000001","951631.5","1957431","0.35","0.66","0.92","1.15","1.36","0.97","0.41","0.76","0.94","1.32","1.34","0.96","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560100021000001","951631.8125","1957483","3.25","3.98","5.6","7.06","7.65","6.81","5.62","3.69","6.43","9.88","9.16","7.35","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560100021000001","951632.375","1957585","0.25","0.53","0.73","0.9","1.03","0.72","0.34","0.58","0.72","1.03","1","0.75","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560100021000001","951681.1875","1957534","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560100021000001","951877.875","1957635","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560100021000001","952125.375","1958045","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560100021000001","951682.125","1957688","0.32","0.38","0.64","0.75","0.7","0.71","0.32","0.49","0.91","1.12","1.1","0.85","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560100021000001","951729.125","1957328","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","평창동","11010560100021000001","951729.875","1957482","0.38","0.73","1.02","1.26","1.48","1.07","0.45","0.84","1.03","1.45","1.45","1.07","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954900.1875","1954382","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560100021000001","951735.875","1958509","0.34","0.77","1.51","2.37","3.76","2.59","0.47","0.47","1.11","2.17","2.8","1.5","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","평창동","11010560100021000001","952030.125","1958508","0.22","0.49","0.94","1.48","2.33","1.6","0.27","0.31","0.67","1.34","1.72","0.92","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","평창동","11010560100021000001","951780.375","1957739","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","951785.3125","1958560","0.22","0.45","0.91","1.39","2.19","1.52","0.25","0.3","0.63","1.27","1.62","0.88","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","평창동","11010560100021000001","951827.125","1957327","20.85","37.11","45.52","74.57","78.46","68.7","23.96","37.15","49.26","76.91","86.39","67.75","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560100021000001","951827.6875","1957430","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","평창동","11010560100021000001","951876.375","1957378","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","951878.1875","1957687","0","0","0","0.02","0.07","0.07","0","0","0","0","0","0","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","평창동","11010560100021000001","951926.6875","1957584","0.33","0.41","0.77","0.88","0.75","0.58","0.33","0.47","0.9","1.13","1.01","0.73","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560100021000001","952176.625","1958404","0","0","0.01","0.35","0.69","0.84","0","0","0.08","0.03","0.15","0.57","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560100021000001","952274.625","1958404","0","0","0.01","0.32","0.61","0.77","0","0","0.07","0.03","0.15","0.49","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","평창동","11010560100021000001","951929.3125","1958046","0.31","0.38","0.63","0.75","0.65","0.69","0.32","0.46","0.89","1.09","1.08","0.79","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","평창동","11010560100021000001","951978","1957994","6.23","11.08","13.57","22.25","23.41","20.49","7.16","11.09","14.73","22.93","25.77","20.2","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","평창동","11010560100021000001","951980.375","1958405","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","951981.3125","1958559","0.22","0.49","0.96","1.48","2.34","1.6","0.27","0.31","0.68","1.34","1.72","0.92","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560100021000001","952023.5","1957378","11.71","20.87","25.61","41.94","44.11","38.62","13.48","20.89","27.69","43.25","48.58","38.07","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","평창동","11010560100021000001","952025.3125","1957686","0","0","0","0.2","0.43","0.49","0","0","0.04","0.01","0.12","0.35","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","평창동","11010560100021000001","952275.1875","1958506","0","0","0.01","0.33","0.63","0.79","0","0","0.07","0.03","0.15","0.51","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","평창동","11010560100021000001","952026.5","1957891","0.3","0.37","0.7","0.8","0.69","0.51","0.29","0.4","0.83","1.01","0.94","0.65","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","평창동","11010560100021000001","952030.375","1958559","0.22","0.49","0.95","1.48","2.34","1.6","0.27","0.31","0.68","1.34","1.72","0.92","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","평창동","11010560100021000001","952078.8125","1958456","0.27","0.59","1.17","1.8","2.88","1.96","0.34","0.34","0.83","1.66","2.12","1.13","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","952120.125","1957120","8.54","15.21","18.66","30.58","32.16","28.17","9.84","15.24","20.2","31.54","35.43","27.79","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","평창동","11010560100021000001","952120.6875","1957223","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","평창동","11010560100021000001","952128.375","1958558","0","0","0.01","0.32","0.61","0.79","0","0","0.07","0.03","0.15","0.5","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","평창동","11010560100021000001","952128.6875","1958610","0","0","0.01","0.33","0.63","0.79","0","0","0.07","0.03","0.15","0.51","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","평창동","11010560100021000001","952169.8125","1957223","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","평창동","11010560100021000001","952170.625","1957377","0.4","0.48","0.67","0.86","0.79","0.64","0.5","0.57","0.79","1.1","1.01","0.95","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560100021000001","952177.1875","1958507","0","0","0.01","0.32","0.61","0.79","0","0","0.07","0.03","0.15","0.49","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","평창동","11010560100021000001","952177.8125","1958609","0","0","0.01","0.33","0.63","0.79","0","0","0.07","0.03","0.15","0.51","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","952267.8125","1957222","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","평창동","11010560100021000001","952269","1957428","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","평창동","11010560100021000001","952271.625","1957890","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","평창동","11010560100021000001","952277","1958814","0","0","0.01","0.34","0.67","0.81","0","0","0.07","0.03","0.15","0.54","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","숭인2동","11010710200011000001","957884.125","1952774","4.44","18.62","45.16","48.24","41.96","30.72","3.74","18.38","29.8","31.98","29.02","17.67","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","숭인2동","11010710200011000001","957884.3125","1952826","11.81","39.12","53.18","51.4","55.36","42.47","7.03","42.79","43.01","43.71","47.22","31.49","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","숭인2동","11010710200011000001","957884.625","1952877","15.02","44.3","69.53","89.76","124.34","144.34","8.86","47.5","53.61","59.86","78.84","81.59","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953616.8125","1952951","0.03","0.04","1.18","4","4.23","5.04","0.14","0.02","0.8","1.74","1.12","1.58","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953617.375","1953054","10.02","33.18","71.85","84.78","62.95","41.88","16.65","43.15","53.58","55.33","43.97","33.79","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953665.625","1952900","6.62","39.62","98.93","115.89","78.01","37.96","9.66","50.98","68.67","62.31","41.39","25.4","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953665.875","1952951","6.31","37.84","94.39","110.62","74.45","36.24","9.23","48.68","65.57","59.49","39.52","24.25","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953713.8125","1952745","2.28","19.32","55.89","65.9","41.13","16.75","2.98","24.31","38.95","33.23","18.53","10.99","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953811.875","1952745","3.27","27.66","74.82","92.96","63.93","34.55","4.68","36.37","53.26","48.47","28.81","18.59","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953666.5","1953054","10.72","43.01","102.38","120.84","84.65","49.52","17.36","55.54","74.53","72.46","52.56","38.18","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953714.625","1952899","6.78","40.42","102.03","122.32","83.99","44.12","9.97","51.93","70.8","65.34","43.37","27.55","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953714.875","1952951","3.04","18.11","54.72","69.48","49.55","28.44","3.66","22.82","38.12","35.21","20.61","16.6","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000001","953763.8125","1952899","2.26","18.39","54.76","67.96","45.03","23.24","3.03","23.07","38.07","33.83","19.13","12.58","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953665.125","1952797","6.62","39.6","98.82","115.82","77.92","37.94","9.64","50.95","68.63","62.3","41.36","25.39","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","사직동","11010530400011000001","953466.5","1952387","4","40.38","115.34","127.95","84.83","45.97","6.64","62.87","88.23","71.29","44.65","29.08","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","사직동","11010530400011000001","953466.8125","1952438","5.49","49.17","138.48","153.63","103.2","54.69","16.49","75.32","105.97","88.66","56.76","37.38","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","사직동","11010530400011000001","953564.625","1952386","6.4","62.52","170.16","193.98","125.79","63.93","10.27","90.27","129.06","106.32","64.11","39.79","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","사직동","11010530400011000001","953564.875","1952438","7.55","72.18","205.89","231.38","150.15","74.25","11.68","106.62","153.7","125.52","76.11","48.19","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","사직동","11010530300031000002","953566.125","1952643","4.8","45.91","145.02","173.23","114.02","57.22","6.26","68.06","109.18","90.88","57.71","39.98","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","사직동","11010530300031000002","953566.375","1952695","1.22","15.96","50.71","66.33","46.01","28.31","1.76","25.82","43.07","36.38","25.59","19.47","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953615.6875","1952746","1.31","16.65","52.77","69.05","47.87","29.49","1.81","26.85","44.88","37.88","26.62","20.24","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","사직동","11010530300031000002","953615.125","1952643","3.66","36.24","110.15","137.57","91.63","49.02","4.89","51.73","85.02","72.45","46.23","32.27","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953615.375","1952694","3.48","34.66","105.41","131.71","87.71","46.97","4.68","49.56","81.41","69.36","44.25","30.92","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953664.1875","1952643","2.37","19.54","57.72","71.03","46.28","22.62","3.15","24.54","40.18","35.46","19.95","12.87","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953615.875","1952797","5.35","26.98","73.89","94.49","64.75","39.58","5.95","36.89","61.43","54.92","42.3","31.13","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953616.3125","1952848","8.82","56.61","152.86","185.85","129.13","70.1","12.16","78.52","114.46","101.55","69.53","49.06","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953664.375","1952694","9.74","56.5","152.77","167.24","96.49","44.05","15.92","83.32","107.76","90.37","44.55","26.52","2016-05-04 오후 6:30:53"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953664.8125","1952745","0.04","0.06","1.27","4.26","4.51","5.39","0.14","0.02","0.87","1.85","1.17","1.68","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953665.3125","1952848","2.23","18.45","54.36","66.9","43.59","21.32","3","23.11","37.87","33.42","18.79","12.13","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953713.1875","1952642","2.38","19.64","57.23","68.14","43.34","19.04","3.09","24.66","39.78","34.22","19.23","11.61","2016-05-04 오후 6:31:13"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953713.5","1952694","10.71","49.33","132.05","152.33","98.08","50.74","14.04","62.5","91.59","80.73","57.67","41.59","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953762.3125","1952642","14.09","73.75","201.94","220.73","132.66","64.72","18.5","103.8","139.73","118.73","67.71","44.98","2016-05-04 오후 6:30:54"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953763.125","1952796","9.75","56.44","153.67","170.65","100.62","49.99","15.98","83.09","108.22","91.48","46.11","28.52","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953763.375","1952848","2.68","19.01","57.46","73.77","50.71","30.81","3.44","23.81","39.96","36.69","21.44","16.69","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","종로1.2.3.4가동","11010530300031000003","953811.625","1952693","11.11","72.83","200.43","220.4","125.88","53.06","17.98","110.64","142.03","114.58","55.32","34.97","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954851.625","1954485","1.31","5.17","14.64","15.7","10.51","5.72","0.68","6.01","9.48","8.36","7.03","5.64","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954900.6875","1954485","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:31:11"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954901","1954536","4.78","14.4","6.27","5.67","4.97","4.43","4.16","13.61","5.87","6.66","5.36","4.67","2016-05-04 오후 6:30:49"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954949.1875","1954382","0.97","0.35","0.94","2.35","2.82","4.45","0.29","0.2","0.35","1.27","1.14","3.39","2016-05-04 오후 6:31:10"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954949.375","1954433","5.03","15.2","6.64","5.98","5.23","4.67","4.37","14.36","6.21","7.03","5.65","4.93","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954950","1954536","3.47","9.7","3.96","5.48","5.49","6.43","4.52","7.6","3.25","4.57","4.15","6.24","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954950.3125","1954587","2.2","2.23","4.2","5.87","5.2","4.46","1.51","2.61","4.21","5.67","5.58","4.99","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954950.625","1954639","4.05","12.18","5.31","4.79","4.19","3.73","3.5","11.51","4.97","5.64","4.52","3.98","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954997.875","1954330","4.84","14.61","6.37","5.76","5.02","4.47","4.19","13.81","5.96","6.77","5.44","4.77","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954998.3125","1954382","0.96","0.41","1.45","3.74","5.64","8.59","0.29","0.23","0.59","1.8","2.59","4.93","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","혜화동","11010660100021000001","954999.125","1954536","0.91","0.34","0.84","2.16","2.59","4.12","0.26","0.19","0.3","1.17","1.05","3.14","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955046.875","1954330","2.53","9.4","3.11","3.27","2.82","2.18","4.28","7.41","2.94","3.38","3.09","3.02","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955047.5","1954433","0.95","0.34","0.88","2.24","2.7","4.28","0.26","0.2","0.32","1.21","1.08","3.25","2016-05-04 오후 6:31:14"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955047.8125","1954484","4.66","14.09","6.14","5.52","4.85","4.33","4.07","13.31","5.75","6.52","5.25","4.57","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955048.125","1954536","2.38","8.91","2.96","3.07","2.7","2.05","4.06","7.03","2.78","3.19","2.91","2.89","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955048.375","1954587","2.25","8.41","2.76","2.91","2.53","1.92","3.82","6.62","2.62","3.02","2.74","2.72","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955097.375","1954587","2.22","8.33","2.74","2.89","2.51","1.87","3.8","6.57","2.6","2.98","2.72","2.7","2016-05-04 오후 6:31:15"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955145.125","1954330","2.59","9.6","3.16","3.33","2.9","2.21","4.4","7.6","3.02","3.45","3.13","3.11","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955194.375","1954381","7.08","23.13","9.1","8.68","7.56","6.39","8.22","20.41","8.52","9.74","8.17","7.53","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955194.6875","1954432","2.54","9.44","3.13","3.27","2.83","2.2","4.29","7.46","2.95","3.38","3.1","3.03","2016-05-04 오후 6:31:16"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955195","1954483","7.4","24.2","9.52","9.07","7.92","6.68","8.58","21.38","8.94","10.2","8.55","7.82","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955243.5","1954380","7.6","24.76","9.75","9.3","8.1","6.84","8.75","21.84","9.13","10.4","8.78","7.95","2016-05-04 오후 6:31:19"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955244.125","1954483","5.48","13.45","8.14","9.03","7.55","6.06","7.7","12.37","9.3","11.43","8.82","7.97","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955292.5","1954380","6.9","17.78","8.64","9.55","9.26","10.52","5.33","16.69","7.47","9.52","7.77","9.57","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955292.8125","1954431","11.32","30.52","14.19","15.77","14.44","14.82","12.66","27.18","13.9","17.38","14.18","15.97","2016-05-04 오후 6:31:12"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955341.3125","1954329","10.71","34.82","13.74","13.06","11.39","9.64","12.38","30.72","12.87","14.69","12.31","11.33","2016-05-04 오후 6:31:09"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955341.625","1954380","14.09","37.99","20.23","22.32","19.62","16.59","14.61","34.54","19.42","23.53","21.14","19.17","2016-05-04 오후 6:30:52"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955438.625","1954174","11.58","25.19","13.61","17.9","17.06","18.11","12.73","19.66","13.48","18.48","16.63","19.99","2016-05-04 오후 6:31:17"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955487.875","1954225","13.47","43.97","17.32","16.5","14.39","12.12","15.63","38.77","16.22","18.49","15.55","14.26","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","혜화동","11010660100021000001","955585.375","1954122","10.24","30.89","13.49","12.17","10.65","9.48","8.91","29.16","12.58","14.26","11.48","10.06","2016-05-04 오후 6:30:50"
"201603","서울특별시","종로구","평창동","11010560100031000001","951529.875","1956815","0","0","0","0","0","0","0","0","0","0","0","0","2016-05-04 오후 6:30:52"
