일자,발전기명(WTG),발전기(Serial),발전량(kWh),최저풍속(m-s),평균풍속(m-s),최대풍속(m-s),최소발전량(kW),평균발전량(kW),최대발전량(kW),이용률(백분율),가동율(백분율),발전용량(kW),위치
2020-05-13,WTG01,U113-001,4456.055,0.036000000000000004,3.7960000000000003,12.732999999999999,-30.491999999999997,185.25400000000002,2365.464,8.073,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-14,WTG01,U113-001,11801.27,1.8459999999999999,6.149,13.127,-12.942,491.67900000000003,2359.54,21.379,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-15,WTG01,U113-001,31076.66,0.736,8.834,20.515,-30.711,1294.712,2445.7529999999997,56.298,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-16,WTG01,U113-001,1505.371,0.034,2.7110000000000003,7.504,-32.247,62.066,544.914,2.727,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-17,WTG01,U113-001,424.316,0.032,1.98,8.476,-36.853,17.172,574.09,0.769,93.3,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-18,WTG01,U113-001,23313.965,0.038,7.564,18.357,-31.808000000000003,971.166,2407.363,42.235,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-19,WTG01,U113-001,34615.234,0.0,9.487,20.219,61.203,1442.265,2419.6479999999997,62.708999999999996,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-20,WTG01,U113-001,3970.215,0.08199999999999999,3.8339999999999996,8.437000000000001,-607.654,164.946,884.279,7.192,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-21,WTG01,U113-001,2562.988,0.0,3.11,10.831,-132.06,105.837,1731.046,4.643,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-22,WTG01,U113-001,11858.886999999999,0.036000000000000004,5.421,13.100999999999999,-31.808000000000003,493.786,2374.896,21.483,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-23,WTG01,U113-001,6643.066,0.0,4.791,12.168,-32.027,276.443,1847.092,12.035,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-24,WTG01,U113-001,6477.539000000001,0.0,4.5089999999999995,11.081,-31.808000000000003,269.517,2050.887,11.735,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-25,WTG01,U113-001,4155.273,0.042,4.129,10.022,-31.588,172.696,1406.16,7.528,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-26,WTG01,U113-001,4054.688,0.062,3.7089999999999996,9.639,-31.808000000000003,168.312,1249.09,7.345,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-27,WTG01,U113-001,7623.535,0.0,4.638,11.632,-31.369,317.422,2088.8379999999997,13.811,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-28,WTG01,U113-001,3813.4770000000003,0.034,3.605,8.517000000000001,-38.17,158.525,873.7489999999999,6.9079999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-29,WTG01,U113-001,1289.063,0.0,2.7739999999999996,6.367000000000001,-40.363,52.905,343.093,2.335,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-30,WTG01,U113-001,2526.367,0.0,2.6319999999999997,9.28,-30.711,104.976,986.505,4.577,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-05-31,WTG01,U113-001,3762.695,0.0,3.608,11.062000000000001,-32.027,156.23,1619.1670000000001,6.816,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-01,WTG01,U113-001,1799.316,0.035,3.008,7.515,-32.027,74.365,548.862,3.26,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-02,WTG01,U113-001,6968.262,0.0,4.362,14.763,-34.879,289.627,2329.486,12.624,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-03,WTG01,U113-001,7390.625,0.256,4.8180000000000005,11.140999999999998,-32.247,307.466,1834.15,13.389000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-04,WTG01,U113-001,6452.148,0.114,4.461,11.360999999999999,-32.685,267.851,2006.5739999999998,11.689,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-05,WTG01,U113-001,173.828,0.038,1.56,6.263,-32.247,6.445,207.304,0.315,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-06,WTG01,U113-001,958.008,0.0,2.085,9.326,-31.588,39.64,1001.422,1.736,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-07,WTG01,U113-001,161.13299999999998,0.038,1.67,5.952999999999999,-32.905,6.274,218.27200000000002,0.292,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-08,WTG01,U113-001,372.559,0.0,1.89,8.307,-31.15,15.097999999999999,633.9780000000001,0.675,91.3,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-09,WTG01,U113-001,1838.379,0.0,3.0789999999999997,9.485,-31.588,76.233,1146.2060000000001,3.33,97.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-10,WTG01,U113-001,16540.527,0.0,6.757000000000001,15.259,-31.588,688.9839999999999,2402.756,29.965,99.1,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-11,WTG01,U113-001,2125.0,0.0,3.0839999999999996,9.501,-32.466,87.52600000000001,1227.373,3.85,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-12,WTG01,U113-001,1326.172,0.03,2.585,9.539,-31.369,54.395,1275.415,2.4019999999999997,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-13,WTG01,U113-001,4607.4220000000005,0.0,3.582,12.035,-35.976,191.68900000000002,2356.689,8.347000000000001,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-14,WTG01,U113-001,8769.043,0.0,4.861000000000001,14.253,-583.303,364.861,2391.349,15.886,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-15,WTG01,U113-001,1227.539,0.0,2.605,7.37,-31.808000000000003,50.591,410.001,2.224,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-16,WTG01,U113-001,437.01199999999994,0.0,2.391,5.516,-31.588,17.381,236.699,0.792,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-17,WTG01,U113-001,2097.1679999999997,0.0,3.1319999999999997,8.342,-32.027,86.976,896.3439999999999,3.799,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-18,WTG01,U113-001,1655.273,0.03,2.802,8.281,-361.74,68.19800000000001,850.4960000000001,2.9989999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-19,WTG01,U113-001,876.953,0.032,2.526,8.415,-32.027,35.953,572.335,1.589,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-20,WTG01,U113-001,1236.816,0.0,2.83,6.723,-32.905,50.885,388.722,2.241,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-21,WTG01,U113-001,1761.719,0.032,2.877,7.382999999999999,-31.808000000000003,72.874,511.789,3.1919999999999997,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-22,WTG01,U113-001,1273.438,0.034,2.434,8.985,-32.247,52.565,1023.14,2.307,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-23,WTG01,U113-001,7123.047,0.037000000000000005,4.4719999999999995,14.913,-31.369,296.54400000000004,2371.606,12.904000000000002,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-24,WTG01,U113-001,39549.805,1.7069999999999999,10.587,22.28,-25.008000000000003,1647.933,2445.7529999999997,71.648,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-25,WTG01,U113-001,7787.109,1.474,5.291,10.58,-19.523,324.357,1684.32,14.107000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-26,WTG01,U113-001,2578.613,0.0,3.2430000000000003,8.252,-50.45399999999999,107.119,858.832,4.671,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-27,WTG01,U113-001,1308.594,0.032,2.4730000000000003,8.795,-32.247,54.034,979.047,2.371,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-28,WTG01,U113-001,5790.526999999999,0.0,4.512,11.898,-32.905,240.924,2211.685,10.49,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-29,WTG01,U113-001,25194.336,0.0,7.564,23.581,-32.247,1049.243,2440.269,45.641999999999996,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-06-30,WTG01,U113-001,38262.207,0.0,10.094,20.921999999999997,135.131,1594.376,2402.756,69.316,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-01,WTG01,U113-001,9781.738000000001,0.0,4.685,14.122,-31.588,407.027,2375.335,17.721,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-02,WTG01,U113-001,171.387,0.031,1.881,5.122000000000001,-32.027,6.3629999999999995,199.407,0.31,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-03,WTG01,U113-001,8332.030999999999,0.217,4.836,14.884,-30.93,346.84,2379.5029999999997,15.094000000000001,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-04,WTG01,U113-001,226.563,0.0,1.5830000000000002,6.087000000000001,-561.366,9.166,250.3,0.41,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-05,WTG01,U113-001,512.695,0.0,1.599,7.155,-31.369,21.031999999999996,498.18800000000005,0.929,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-06,WTG01,U113-001,1660.645,0.033,2.336,9.472999999999999,-35.098,68.791,1280.899,3.008,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-07,WTG01,U113-001,1779.297,0.0,2.7310000000000003,7.779,-30.93,73.574,622.132,3.2230000000000003,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-08,WTG01,U113-001,1378.906,0.0,2.8110000000000004,7.2989999999999995,-30.491999999999997,78.413,470.32800000000003,2.498,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-09,WTG01,U113-001,1190.9180000000001,0.0,2.938,8.271,-33.563,48.438,603.266,2.157,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-10,WTG01,U113-001,3256.348,0.0,3.426,13.612,-31.588,134.79,2398.149,5.899,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-11,WTG01,U113-001,1132.813,0.032,2.843,6.3260000000000005,-41.24100000000001,46.285,322.034,2.052,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-12,WTG01,U113-001,16066.406,0.032,6.45,18.349,-31.369,669.2289999999999,2415.9179999999997,29.105999999999998,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-13,WTG01,U113-001,29576.172000000002,2.0069999999999997,8.799,19.445,23.910999999999998,1232.255,2424.035,53.58,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-14,WTG01,U113-001,27941.895,0.521,8.162,16.340999999999998,-31.15,1164.112,2413.286,50.619,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-15,WTG01,U113-001,10725.586000000001,0.031,4.499,11.92,-32.027,446.50699999999995,2112.31,19.43,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-16,WTG01,U113-001,569.8240000000001,0.0,2.178,6.247999999999999,-31.588,23.221,253.81,1.032,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-17,WTG01,U113-001,996.0939999999999,0.03,2.52,7.075,-32.905,41.25899999999999,445.101,1.805,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-18,WTG01,U113-001,7833.984,0.0,4.955,12.302999999999999,-32.027,326.01599999999996,1964.675,14.192,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-19,WTG01,U113-001,43087.890999999996,2.923,11.524000000000001,22.142,190.19299999999998,1795.27,2417.015,78.058,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-20,WTG01,U113-001,16293.945,0.034,5.975,19.771,-30.93,678.678,2406.266,29.518,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-21,WTG01,U113-001,419.92199999999997,0.032,2.173,6.041,-32.027,17.047,312.382,0.7609999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-22,WTG01,U113-001,157.227,0.0,1.76,5.757999999999999,-31.369,6.109,264.778,0.285,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-23,WTG01,U113-001,35972.656,0.0,9.766,23.694000000000003,-32.027,1498.628,2421.183,65.168,99.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-24,WTG01,U113-001,23314.452999999998,0.13,7.452000000000001,16.566,-31.588,971.196,2414.821,42.236000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-25,WTG01,U113-001,1916.016,0.047,3.1189999999999998,8.255,-31.808000000000003,79.236,730.2810000000001,3.471,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-26,WTG01,U113-001,2916.0159999999996,0.033,3.1519999999999997,9.561,-32.027,121.1,1474.8220000000001,5.2829999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-27,WTG01,U113-001,721.191,0.0,2.175,8.09,-32.027,29.090999999999998,705.712,1.307,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-28,WTG01,U113-001,3324.7070000000003,0.032,2.904,9.647,-31.588,137.89600000000002,1290.99,6.023,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-29,WTG01,U113-001,8904.785,0.0,5.088,11.382,-31.369,370.478,1957.435,16.132,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-30,WTG01,U113-001,8221.190999999999,0.0,5.114,12.222999999999999,-31.588,341.98,2132.712,14.892999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-07-31,WTG01,U113-001,1422.852,0.079,3.214,6.167000000000001,-32.027,58.549,284.08299999999997,2.5780000000000003,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-01,WTG01,U113-001,15759.766000000001,0.0,6.444,19.480999999999998,-31.588,656.466,2427.106,28.55,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-02,WTG01,U113-001,38116.699,4.047,10.086,18.012,293.51599999999996,1588.2060000000001,2427.325,69.05199999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-03,WTG01,U113-001,35839.844,3.1689999999999996,9.875,17.351,284.741,1493.4270000000001,2400.343,64.92699999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-04,WTG01,U113-001,22612.792999999998,3.384,8.06,16.042,190.19299999999998,942.2819999999999,2282.322,40.965,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-05,WTG01,U113-001,34311.035,0.0,10.275,21.302,-30.93,1430.105,2419.428,62.158,93.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-06,WTG01,U113-001,29579.102000000003,0.18100000000000002,8.996,25.048000000000002,-32.247,1232.474,2437.197,53.585,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-07,WTG01,U113-001,12667.969,0.0,6.242999999999999,12.9,0.43799999999999994,527.778,2360.199,22.949,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-08,WTG01,U113-001,18553.711,0.031,6.67,17.69,-32.027,772.76,2402.976,33.611999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-09,WTG01,U113-001,45556.640999999996,0.0,12.664000000000001,23.275,-30.273000000000003,1898.6589999999999,2421.183,82.53,90.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-10,WTG01,U113-001,11514.648000000001,0.0,5.972,16.232,-31.369,479.533,2394.42,20.86,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-11,WTG01,U113-001,13525.878999999999,0.27399999999999997,6.2170000000000005,12.874,-31.808000000000003,563.2330000000001,2367.657,24.503,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-12,WTG01,U113-001,19000.0,0.0,7.277,14.536,5.484,791.7439999999999,2388.278,34.42,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-13,WTG01,U113-001,31439.941000000003,0.0,9.168,16.462,208.62,1310.0339999999999,2384.11,56.956,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-14,WTG01,U113-001,23728.516,0.0,8.048,15.589,-28.078000000000003,988.806,2392.2270000000003,42.986000000000004,95.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-15,WTG01,U113-001,17615.234,1.3359999999999999,7.247000000000001,13.032,-30.273000000000003,733.867,2039.6989999999998,31.912,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-16,WTG01,U113-001,11398.926000000001,0.0,6.086,11.640999999999998,-32.027,474.876,1884.385,20.65,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-17,WTG01,U113-001,2233.887,0.031,3.2569999999999997,9.07,-35.757,92.565,894.37,4.047,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-18,WTG01,U113-001,0.0,0.0,0.8079999999999999,3.9130000000000003,-0.21899999999999997,-0.193,0.0,0.0,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-19,WTG01,U113-001,232.91,0.031,1.749,5.811,-622.57,9.134,199.407,0.42200000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-20,WTG01,U113-001,47.363,0.028999999999999998,1.6340000000000001,5.916,-30.93,1.6,116.92299999999999,0.086,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-21,WTG01,U113-001,414.06300000000005,0.0,1.93,6.901,-32.685,16.864,305.143,0.75,89.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-22,WTG01,U113-001,374.51199999999994,0.0,2.253,5.922000000000001,-31.15,15.142000000000001,253.81,0.6779999999999999,88.5,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-23,WTG01,U113-001,351.074,0.0,2.015,6.281000000000001,-38.828,14.134,300.975,0.636,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-24,WTG01,U113-001,5261.23,0.0,3.6719999999999997,13.184000000000001,-31.588,244.391,1864.203,9.531,99.4,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-25,WTG01,U113-001,6819.8240000000005,0.0,5.274,13.001,-31.15,283.954,2176.5860000000002,12.355,96.1,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-26,WTG01,U113-001,23726.563,2.8819999999999997,12.151,36.9,-21.059,988.6139999999999,2417.235,42.983000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-27,WTG01,U113-001,28220.215,0.0,11.413,32.519,-27.421,1175.862,2422.719,51.123999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-28,WTG01,U113-001,12509.766000000001,0.031,5.827000000000001,11.110999999999999,-31.808000000000003,520.947,1772.287,22.663,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-29,WTG01,U113-001,12237.305,0.163,5.971,13.027999999999999,-31.808000000000003,509.686,2375.7729999999997,22.169,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-30,WTG01,U113-001,820.801,0.033,2.2,6.586,-34.001999999999995,33.777,309.091,1.4869999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-08-31,WTG01,U113-001,679.199,0.0,2.156,6.91,-546.23,27.693,329.49300000000005,1.23,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-01,WTG01,U113-001,2082.031,0.032,3.345,7.353,-200.942,86.28299999999999,416.36300000000006,3.772,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-02,WTG01,U113-001,12542.969,0.24600000000000002,8.281,29.173000000000002,-35.537,522.294,2395.5170000000003,22.723000000000003,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-03,WTG01,U113-001,28269.531000000003,2.7,11.630999999999998,34.214,-27.64,1177.875,2457.16,51.213,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-04,WTG01,U113-001,6597.656,0.0,5.099,9.102,-29.614,274.835,891.518,11.952,95.4,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-05,WTG01,U113-001,1011.23,0.0,2.363,7.955,-31.369,41.303999999999995,664.69,1.8319999999999999,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-06,WTG01,U113-001,9944.824,0.031,4.867,20.701999999999998,-32.247,413.991,2407.5820000000003,18.016,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-07,WTG01,U113-001,33923.34,5.053,15.687000000000001,29.54,-30.053,1413.511,2420.745,61.455,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-08,WTG01,U113-001,11850.098,0.633,5.938,13.245,-30.491999999999997,493.675,2347.695,21.468000000000004,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-09,WTG01,U113-001,8991.211,0.0,5.252999999999999,18.72,-252.933,374.11199999999997,2400.124,16.288,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-10,WTG01,U113-001,513.184,0.031,2.332,5.675,-33.563,20.476,252.933,0.93,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-11,WTG01,U113-001,2208.008,0.037000000000000005,3.372,9.261000000000001,-35.537,90.68299999999999,904.242,4.0,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-12,WTG01,U113-001,2671.387,0.214,3.648,8.331,-37.731,110.855,758.58,4.8389999999999995,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-13,WTG01,U113-001,1262.2069999999999,0.032,2.6519999999999997,6.362,-31.369,52.013000000000005,432.37699999999995,2.287,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-14,WTG01,U113-001,2640.625,0.03,2.759,9.059,-36.634,109.835,1022.92,4.784,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-15,WTG01,U113-001,307.617,0.03,1.963,6.28,-31.369,12.099,205.329,0.557,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-16,WTG01,U113-001,6005.371,0.0,4.563,10.849,-31.588,249.859,1730.388,10.879000000000001,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-17,WTG01,U113-001,2467.7729999999997,0.038,3.2939999999999996,6.937,-33.563,102.368,554.347,4.471,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-18,WTG01,U113-001,3518.555,0.0,3.614,12.015,-32.027,145.994,2019.9560000000001,6.374,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-19,WTG01,U113-001,6645.02,0.031,4.757,10.086,-31.369,276.556,1528.568,12.038,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-20,WTG01,U113-001,518.555,0.034,2.061,7.0729999999999995,-31.588,21.166999999999998,352.965,0.9390000000000001,99.8,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-21,WTG01,U113-001,3139.6479999999997,0.0,3.222,10.065,-30.93,130.571,1578.8039999999999,5.688,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-22,WTG01,U113-001,1784.18,0.049,3.303,7.555,-35.098,73.796,569.922,3.2319999999999998,91.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-23,WTG01,U113-001,1399.414,0.08,3.0180000000000002,6.877999999999999,-32.027,57.333,457.385,2.535,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-24,WTG01,U113-001,2091.797,0.096,3.6319999999999997,8.664,-31.588,86.57799999999999,820.6619999999999,3.7889999999999997,88.9,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-25,WTG01,U113-001,8528.32,0.0,4.875,11.955,-31.15,354.83099999999996,1970.379,15.45,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-26,WTG01,U113-001,2492.188,0.079,3.51,8.187000000000001,-63.61600000000001,103.094,682.02,4.515,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-27,WTG01,U113-001,4762.695,0.0,3.886,9.169,-31.808000000000003,197.905,1221.012,8.628,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-28,WTG01,U113-001,1672.852,0.0,2.866,7.683,-32.905,69.186,539.868,3.031,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-29,WTG01,U113-001,8000.488,0.0,4.2,11.917,-30.273000000000003,333.29699999999997,1951.7320000000002,14.494000000000002,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-09-30,WTG01,U113-001,1170.41,0.0,2.863,8.719,-31.808000000000003,87.074,977.2919999999999,2.12,100.0,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
2020-10-04,WTG01,U113-001,11861.328000000001,0.0,9.086,20.624000000000002,-29.614,1294.068,2390.033,21.488000000000003,99.6,2300,"전남 영광군 백수읍 하사리, 약수리, 염산면 일원"
